,open,high,low,close,volume
2022-10-27,94.31,95.17,91.9,92.6,54036485.0
2022-10-26,96.76,98.54,94.57,94.82,71671814.0
2022-10-25,103.3,105.0999,103.02,104.93,29910170.0
2022-10-24,102.09,103.1,100.3,102.97,24680831.0
2022-10-21,98.46,101.62,98.23,101.48,28988727.0
2022-10-20,100.82,103.0,99.97,100.53,25125082.0
2022-10-19,100.7,101.6592,99.635,100.29,21573686.0
2022-10-18,103.94,104.22,100.65,101.39,21610541.0
2022-10-17,99.52,101.77,99.51,100.78,23311604.0
2022-10-14,100.625,101.29,97.03,97.18,22624832.0
2022-10-13,95.93,100.53,95.27,99.71,32812220.0
2022-10-12,98.27,99.6476,97.67,98.3,17343431.0
2022-10-11,98.25,100.12,97.25,98.05,21617727.0
2022-10-10,99.85,99.99,97.87,98.71,16529897.0
2022-10-07,100.65,101.42,99.21,99.57,24249910.0
2022-10-06,101.5,103.73,101.5,102.24,17156240.0
2022-10-05,100.69,102.74,99.74,102.22,18475515.0
2022-10-04,101.04,102.72,101.04,102.41,22580931.0
2022-10-03,97.22,99.97,97.02,99.3,24840028.0
2022-09-30,97.73,99.494,96.03,96.15,26277832.0
2022-09-29,99.3,99.3,96.52,98.09,21921520.0
2022-09-28,98.02,101.4,97.8,100.74,24616999.0
2022-09-27,99.91,100.46,97.34,98.09,24224988.0
2022-09-26,98.61,100.44,98.38,98.81,22437938.0
2022-09-23,100.06,100.11,98.01,99.17,25656959.0
2022-09-22,99.45,101.68,99.41,100.57,21145595.0
2022-09-21,102.24,103.49,99.99,100.01,26596757.0
2022-09-20,102.88,103.17,101.12,101.83,24001668.0
2022-09-19,102.54,104.02,102.37,103.85,19738603.0
2022-09-16,102.97,104.03,101.855,103.63,64540115.0
2022-09-15,105.01,106.21,103.31,103.9,26494933.0
2022-09-14,105.44,106.1,104.5,105.87,22115805.0
2022-09-13,108.89,109.37,105.0,105.31,33014991.0
2022-09-12,111.99,112.64,110.93,111.87,19732905.0
2022-09-09,110.05,112.0,110.0,111.78,21745034.0
2022-09-08,109.18,110.58,108.06,109.42,21660654.0
2022-09-07,107.76,110.99,107.615,110.48,22987178.0
2022-09-06,108.135,108.88,106.51,107.48,20529528.0
2022-09-02,111.34,111.675,108.13,108.68,20618080.0
2022-09-01,109.2,111.22,108.19,110.55,22784385.0
2022-08-31,111.63,111.77,109.05,109.15,25897978.0
2022-08-30,111.03,111.37,108.8,109.91,20548202.0
2022-08-29,110.78,111.96,109.81,110.34,20347494.0
2022-08-26,115.81,116.6,111.22,111.3,31698668.0
2022-08-25,115.15,117.78,115.05,117.7,14874666.0
2022-08-24,114.45,115.7171,113.78,114.7,16051174.0
